0.5087,-0.1863,1.3817,-4.0247,-0.63126,9.7425,0.93235,0.71279,0.0017826,0.70647,0.70647,-0.030043,0.030043,-0.012808,0.15954,0.00035652,0.9991,0,0,0.042487
-1.572,-1.3758,1.7538,-2.7186,2.3015,8.5355,0.92832,0.73355,0.001889,0.70643,0.70643,-0.030926,0.030926,-0.013571,0.16419,0.0003778,0.99904,0,0,0.043736
-0.10002,1.0355,1.6653,-3.5771,-0.74592,11.723,0.92418,0.75429,0.0019985,0.70639,0.70639,-0.031809,0.031809,-0.014355,0.16883,0.00039969,0.99899,0,0,0.044985
-0.16517,0.90673,1.1117,-2.8188,1.4834,9.7743,0.91992,0.77501,0.002111,0.70635,0.70635,-0.032692,0.032692,-0.015162,0.17348,0.0004222,0.99893,0,0,0.046234
-1.0404,1.944,1.4504,-2.0588,0.37706,8.861,0.91554,0.79572,0.0022267,0.70631,0.70631,-0.033575,0.033575,-0.01599,0.17812,0.00044533,0.99887,0,0,0.047482
1.0686,-1.2532,1.1911,-4.9849,0.82191,11.748,0.91105,0.81641,0.0023454,0.70627,0.70627,-0.034458,0.034458,-0.016841,0.18275,0.00046908,0.99881,0,0,0.048731
0.67966,-0.94784,-0.63652,-3.9415,-2.2076,7.8018,0.90644,0.83707,0.0024672,0.70622,0.70622,-0.035341,0.035341,-0.017713,0.18738,0.00049344,0.99875,0,0,0.049979
-0.72291,-1.3101,0.73166,-4.7582,-1.6953,11.658,0.90172,0.85772,0.0025921,0.70618,0.70618,-0.036223,0.036223,-0.018607,0.19201,0.00051842,0.99869,0,0,0.051228
-0.60412,-0.011261,0.61355,-2.4556,-2.8851,10.624,0.89688,0.87835,0.0027201,0.70613,0.70613,-0.037106,0.037106,-0.019522,0.19663,0.00054401,0.99862,0,0,0.052476
0.40735,1.3635,0.037295,-2.401,-0.42767,10.029,0.89193,0.89895,0.0028511,0.70609,0.70609,-0.037989,0.037989,-0.02046,0.20125,0.00057022,0.99856,0,0,0.053724
0.8965,1.394,3.1824,-3.0366,1.4515,11.05,0.88686,0.91953,0.0029853,0.70604,0.70604,-0.038871,0.038871,-0.021419,0.20586,0.00059705,0.99849,0,0,0.054972
-0.22975,0.9626,0.50522,-3.0274,-0.31342,8.0824,0.88168,0.9401,0.0031225,0.70599,0.70599,-0.039754,0.039754,-0.0224,0.21047,0.0006245,0.99842,0,0,0.05622
0.85175,-1.4094,-0.24474,-4.257,-0.56195,11.992,0.87638,0.96063,0.0032628,0.70594,0.70594,-0.040636,0.040636,-0.023403,0.21508,0.00065256,0.99835,0,0,0.057468
1.0699,-1.1168,0.33646,-5.1878,0.11233,10.633,0.87097,0.98115,0.0034062,0.70589,0.70589,-0.041519,0.041519,-0.024427,0.21968,0.00068123,0.99827,0,0,0.058716
0.40274,0.87575,2.4739,-3.9812,-1.6748,8.1105,0.86544,1.0016,0.0035526,0.70583,0.70583,-0.042401,0.042401,-0.025473,0.22427,0.00071053,0.9982,0,0,0.059964
-0.97109,0.97137,0.27825,-2.993,-2.9413,10.976,0.8598,1.0221,0.0037022,0.70578,0.70578,-0.043283,0.043283,-0.026541,0.22886,0.00074044,0.99812,0,0,0.061212
0.82255,0.2891,-0.40508,-1.9326,0.5103,10.301,0.85405,1.0426,0.0038548,0.70573,0.70573,-0.044165,0.044165,-0.02763,0.23345,0.00077096,0.99805,0,0,0.062459
0.87755,-0.31789,-0.24103,-2.1126,0.22777,9.7895,0.84818,1.063,0.0040105,0.70567,0.70567,-0.045048,0.045048,-0.028741,0.23802,0.00080211,0.99797,0,0,0.063707
-1.4425,1.0405,2.5204,-3.1126,-1.6866,9.6703,0.84219,1.0834,0.0041693,0.70561,0.70561,-0.04593,0.04593,-0.029873,0.2426,0.00083387,0.99789,0,0,0.064954
1.6413,0.53523,1.4969,-6.0815,-1.0139,7.7807,0.8361,1.1037,0.0043312,0.70556,0.70556,-0.046812,0.046812,-0.031027,0.24717,0.00086624,0.99781,0,0,0.066202
0.59118,-1.8655,1.5831,-0.49092,-3.5277,9.9231,0.82989,1.1241,0.0044962,0.7055,0.7055,-0.047693,0.047693,-0.032203,0.25173,0.00089923,0.99772,0,0,0.067449
-0.22289,-0.27765,0.36583,-3.825,-2.9186,11.221,0.82356,1.1444,0.0046642,0.70544,0.70544,-0.048575,0.048575,-0.0334,0.25629,0.00093284,0.99764,0,0,0.068696
-0.36013,3.0723,-1.1493,-3.2641,-2.1282,8.8867,0.81712,1.1647,0.0048353,0.70538,0.70538,-0.049457,0.049457,-0.034618,0.26084,0.00096707,0.99755,0,0,0.069943
-0.93371,-0.21458,1.1161,-2.6105,0.0397,10.201,0.81057,1.1849,0.0050095,0.70531,0.70531,-0.050339,0.050339,-0.035858,0.26539,0.0010019,0.99746,0,0,0.07119
0.8198,0.61944,0.87324,-3.0707,-2.8112,8.4418,0.80391,1.2051,0.0051868,0.70525,0.70525,-0.05122,0.05122,-0.03712,0.26993,0.0010374,0.99737,0,0,0.072437
-0.73107,-1.36,0.89676,-5.3994,-1.3863,9.4549,0.79713,1.2253,0.0053672,0.70518,0.70518,-0.052102,0.052102,-0.038402,0.27446,0.0010734,0.99728,0,0,0.073683
0.67466,-0.93308,-0.26027,-2.2228,-3.5117,9.6371,0.79024,1.2455,0.0055506,0.70512,0.70512,-0.052983,0.052983,-0.039706,0.27899,0.0011101,0.99719,0,0,0.07493
-0.58978,-0.021462,0.067592,-3.7938,1.9992,10.99,0.78324,1.2657,0.0057372,0.70505,0.70505,-0.053865,0.053865,-0.041032,0.28351,0.0011474,0.99709,0,0,0.076176
-0.35071,-0.65254,0.95634,-0.94265,-1.6281,11.154,0.77612,1.2858,0.0059268,0.70498,0.70498,-0.054746,0.054746,-0.042378,0.28803,0.0011854,0.997,0,0,0.077422
-0.29612,1.2471,1.0511,-2.0819,-0.34947,8.3638,0.76889,1.3058,0.0061194,0.70492,0.70492,-0.055627,0.055627,-0.043746,0.29254,0.0012239,0.9969,0,0,0.078669
-0.61951,1.6152,2.007,-4.8445,0.69736,8.1668,0.76155,1.3259,0.0063152,0.70485,0.70485,-0.056508,0.056508,-0.045135,0.29704,0.001263,0.9968,0,0,0.079915
0.11179,0.21448,1.1804,-4.6432,-2.3519,11.082,0.7541,1.3459,0.0065141,0.70477,0.70477,-0.057389,0.057389,-0.046546,0.30154,0.0013028,0.9967,0,0,0.081161
1.1404,1.5769,-0.62592,-3.402,-5.5237,11.71,0.74653,1.3659,0.006716,0.7047,0.7047,-0.05827,0.05827,-0.047977,0.30603,0.0013432,0.9966,0,0,0.082406
0.070802,-0.49918,-0.1022,-5.0873,-1.6275,12.22,0.73885,1.3858,0.006921,0.70463,0.70463,-0.059151,0.059151,-0.04943,0.31051,0.0013842,0.9965,0,0,0.083652
-0.75385,0.72546,-0.39558,0.0099762,-4.1067,10.065,0.73107,1.4058,0.0071291,0.70455,0.70455,-0.060032,0.060032,-0.050904,0.31499,0.0014258,0.99639,0,0,0.084898
0.048549,-1.3466,0.31723,-2.9811,-3.0319,9.1843,0.72317,1.4256,0.0073403,0.70448,0.70448,-0.060912,0.060912,-0.052399,0.31946,0.0014681,0.99628,0,0,0.086143
0.32371,0.38643,-0.064867,-1.7076,-0.040851,8.7324,0.71515,1.4455,0.0075545,0.7044,0.7044,-0.061793,0.061793,-0.053915,0.32392,0.0015109,0.99617,0,0,0.087388
-0.31584,1.013,1.2244,-5.2324,-1.2096,10.916,0.70703,1.4653,0.0077718,0.70432,0.70432,-0.062673,0.062673,-0.055452,0.32837,0.0015544,0.99606,0,0,0.088634
-0.60442,1.0985,1.1471,-1.7334,-5.0141,10.128,0.6988,1.4851,0.0079922,0.70424,0.70424,-0.063554,0.063554,-0.057009,0.33282,0.0015984,0.99595,0,0,0.089879
0.46446,2.1898,2.567,-3.0667,-2.3453,7.2583,0.69045,1.5048,0.0082157,0.70416,0.70416,-0.064434,0.064434,-0.058588,0.33726,0.0016431,0.99584,0,0,0.091123
-1.5624,-0.64705,0.24086,-3.9324,0.37471,11.053,0.682,1.5245,0.0084423,0.70408,0.70408,-0.065314,0.065314,-0.060188,0.34169,0.0016885,0.99572,0,0,0.092368
0.95979,0.77393,-0.098235,-2.4886,-2.2014,9.7108,0.67343,1.5442,0.0086719,0.704,0.704,-0.066194,0.066194,-0.061809,0.34612,0.0017344,0.99561,0,0,0.093613
0.91092,-0.069973,1.1229,-3.1541,-0.52221,9.4529,0.66475,1.5638,0.0089047,0.70392,0.70392,-0.067074,0.067074,-0.06345,0.35053,0.0017809,0.99549,0,0,0.094857
-0.69014,0.74784,0.76904,-4.3555,-3.2067,10.71,0.65597,1.5834,0.0091405,0.70383,0.70383,-0.067954,0.067954,-0.065112,0.35494,0.0018281,0.99537,0,0,0.096101
-0.1356,0.92193,2.4854,-3.4402,-1.0543,11.142,0.64707,1.603,0.0093794,0.70375,0.70375,-0.068834,0.068834,-0.066795,0.35935,0.0018759,0.99525,0,0,0.097346
1.5594,-0.56156,1.5091,-4.4811,-0.70394,10.183,0.63806,1.6225,0.0096213,0.70366,0.70366,-0.069713,0.069713,-0.068499,0.36374,0.0019243,0.99513,0,0,0.09859
-0.90216,-0.3674,1.4931,-2.149,-2.5592,11.447,0.62895,1.642,0.0098664,0.70357,0.70357,-0.070593,0.070593,-0.070224,0.36812,0.0019733,0.995,0,0,0.099833
0.50657,-2.2523,0.65975,-3.654,-1.4372,10.462,0.61972,1.6614,0.010114,0.70349,0.70349,-0.071472,0.071472,-0.071969,0.3725,0.0020229,0.99488,0,0,0.10108
-0.7262,-0.702,0.29894,-0.97393,-2.7764,8.012,0.61039,1.6808,0.010366,0.7034,0.7034,-0.072352,0.072352,-0.073734,0.37687,0.0020731,0.99475,0,0,0.10232
-0.44516,1.0254,1.5977,-3.384,-0.40248,7.7585,0.60095,1.7001,0.01062,0.7033,0.7033,-0.073231,0.073231,-0.07552,0.38123,0.002124,0.99462,0,0,0.10356
0.69967,-0.49469,1.1058,-2.6868,-1.4667,9.7278,0.59139,1.7195,0.010877,0.70321,0.70321,-0.07411,0.07411,-0.077327,0.38558,0.0021755,0.99449,0,0,0.10481
-1.3055,-0.95386,-1.2776,-2.6058,-2.4857,9.7193,0.58173,1.7387,0.011138,0.70312,0.70312,-0.074989,0.074989,-0.079155,0.38993,0.0022275,0.99436,0,0,0.10605
1.4091,-0.46071,2.1478,-4.3352,-2.3019,7.8982,0.57197,1.758,0.011401,0.70302,0.70302,-0.075868,0.075868,-0.081002,0.39426,0.0022802,0.99423,0,0,0.10729
1.0725,-0.88699,0.97241,-1.8934,-2.8656,10.918,0.56209,1.7772,0.011668,0.70293,0.70293,-0.076746,0.076746,-0.08287,0.39859,0.0023336,0.99409,0,0,0.10854
0.14668,-0.8657,1.4761,-3.4245,-1.5354,11.32,0.5521,1.7963,0.011937,0.70283,0.70283,-0.077625,0.077625,-0.084759,0.40291,0.0023875,0.99396,0,0,0.10978
0.70643,-0.65579,-0.073918,-1.2616,-1.623,10.082,0.54201,1.8154,0.01221,0.70274,0.70274,-0.078503,0.078503,-0.086668,0.40721,0.002442,0.99382,0,0,0.11102
-2.1653,0.23958,2.1203,-4.6349,-3.3217,9.2237,0.53181,1.8345,0.012486,0.70264,0.70264,-0.079382,0.079382,-0.088597,0.41151,0.0024972,0.99368,0,0,0.11226
0.79153,1.2851,-0.17275,0.76681,-1.7693,9.8854,0.5215,1.8535,0.012765,0.70254,0.70254,-0.08026,0.08026,-0.090546,0.4158,0.002553,0.99354,0,0,0.1135
1.9478,-0.55122,-0.42333,-4.5228,-2.8059,8.4958,0.51109,1.8725,0.013047,0.70244,0.70244,-0.081138,0.081138,-0.092516,0.42009,0.0026094,0.99339,0,0,0.11475
0.80984,0.4924,1.3556,-1.4135,-2.653,8.2104,0.50057,1.8914,0.013332,0.70233,0.70233,-0.082016,0.082016,-0.094505,0.42436,0.0026664,0.99325,0,0,0.11599
-0.9875,1.4655,2.4418,-4.0613,-2.1891,9.2708,0.48994,1.9103,0.01362,0.70223,0.70223,-0.082894,0.082894,-0.096515,0.42862,0.002724,0.9931,0,0,0.11723
-0.19278,-0.017076,3.8502,-2.6973,-3.1441,12.038,0.4792,1.9291,0.013911,0.70213,0.70213,-0.083772,0.083772,-0.098545,0.43287,0.0027822,0.99296,0,0,0.11847
-0.71902,-3.3379,0.81718,0.78086,-2.9931,10.154,0.46836,1.9479,0.014205,0.70202,0.70202,-0.084649,0.084649,-0.10059,0.43712,0.0028411,0.99281,0,0,0.11971
0.043807,0.48505,1.3163,-0.43994,1.5357,7.5719,0.45742,1.9666,0.014503,0.70192,0.70192,-0.085527,0.085527,-0.10266,0.44135,0.0029006,0.99266,0,0,0.12095
0.19386,1.4189,1.4571,-4.6715,-1.7629,11.955,0.44637,1.9853,0.014803,0.70181,0.70181,-0.086404,0.086404,-0.10475,0.44557,0.0029607,0.99251,0,0,0.12219
-0.11533,1.5722,-0.95503,-1.213,-2.544,10.58,0.43521,2.004,0.015107,0.7017,0.7017,-0.087281,0.087281,-0.10686,0.44979,0.0030214,0.99235,0,0,0.12343
0.4397,-0.15502,0.88175,-3.4997,-2.5359,8.4607,0.42395,2.0225,0.015413,0.70159,0.70159,-0.088158,0.088158,-0.10899,0.45399,0.0030827,0.9922,0,0,0.12467
-0.36841,-0.65093,0.19424,-2.3733,-2.8734,13.647,0.41258,2.0411,0.015723,0.70148,0.70148,-0.089035,0.089035,-0.11114,0.45818,0.0031446,0.99204,0,0,0.12591
-1.6727,-0.01876,1.1593,-3.0223,-3.2543,6.7309,0.4011,2.0596,0.016036,0.70137,0.70137,-0.089912,0.089912,-0.11331,0.46237,0.0032071,0.99188,0,0,0.12715
-1.289,0.69323,0.1295,-5.2261,-1.7446,7.5557,0.38953,2.078,0.016351,0.70125,0.70125,-0.090789,0.090789,-0.1155,0.46654,0.0032703,0.99172,0,0,0.12839
0.62668,2.1172,0.46497,-3.0595,-3.1358,9.3505,0.37785,2.0964,0.01667,0.70114,0.70114,-0.091665,0.091665,-0.11771,0.4707,0.0033341,0.99156,0,0,0.12963
0.73772,0.78403,1.2286,-3.7861,-5.4552,8.9991,0.36606,2.1148,0.016992,0.70103,0.70103,-0.092542,0.092542,-0.11994,0.47486,0.0033985,0.9914,0,0,0.13087
0.14482,1.3351,2.0025,-3.1038,-3.5537,11.105,0.35417,2.1331,0.017317,0.70091,0.70091,-0.093418,0.093418,-0.12218,0.479,0.0034635,0.99123,0,0,0.13211
-1.2701,0.1746,1.9477,-2.2038,-1.568,10.819,0.34218,2.1513,0.017645,0.70079,0.70079,-0.094294,0.094294,-0.12445,0.48313,0.0035291,0.99107,0,0,0.13335
-1.6549,-0.64451,1.5376,-0.98254,-3.7327,11.595,0.33008,2.1695,0.017977,0.70067,0.70067,-0.09517,0.09517,-0.12674,0.48725,0.0035953,0.9909,0,0,0.13459
-0.71765,0.81787,2.3399,-2.6238,-2.4563,8.3602,0.31788,2.1877,0.018311,0.70055,0.70055,-0.096045,0.096045,-0.12904,0.49136,0.0036622,0.99073,0,0,0.13583
1.4031,-1.6679,-0.039582,-3.4756,-4.0589,10.543,0.30558,2.2057,0.018648,0.70043,0.70043,-0.096921,0.096921,-0.13137,0.49546,0.0037296,0.99056,0,0,0.13707
-1.0952,0.69895,0.057957,-3.9689,-4.1082,9.5355,0.29318,2.2238,0.018988,0.70031,0.70031,-0.097797,0.097797,-0.13371,0.49955,0.0037977,0.99039,0,0,0.13831
0.27918,1.0278,2.5456,-2.8649,-0.85864,10.786,0.28067,2.2418,0.019332,0.70019,0.70019,-0.098672,0.098672,-0.13608,0.50362,0.0038664,0.99022,0,0,0.13954
-0.82882,0.41128,0.43722,-3.6782,-0.34527,10.365,0.26806,2.2597,0.019678,0.70006,0.70006,-0.099547,0.099547,-0.13846,0.50769,0.0039357,0.99004,0,0,0.14078
1.4205,-1.3355,0.22354,-2.0915,-2.6405,9.0975,0.25535,2.2776,0.020028,0.69994,0.69994,-0.10042,0.10042,-0.14086,0.51174,0.0040056,0.98986,0,0,0.14202
-0.22307,0.10319,0.40863,-1.2521,-3.6359,10.376,0.24254,2.2954,0.020381,0.69981,0.69981,-0.1013,0.1013,-0.14328,0.51579,0.0040762,0.98969,0,0,0.14326
-0.10056,0.66375,-0.29295,-1.8877,-2.6844,8.7911,0.22963,2.3131,0.020736,0.69969,0.69969,-0.10217,0.10217,-0.14572,0.51982,0.0041473,0.98951,0,0,0.14449
0.073914,0.64275,1.1283,-4.3896,-3.8065,9.0036,0.21662,2.3308,0.021095,0.69956,0.69956,-0.10305,0.10305,-0.14818,0.52384,0.0042191,0.98932,0,0,0.14573
1.5724,-0.847,-0.16302,-3.0928,-4.8647,10.34,0.2035,2.3485,0.021457,0.69943,0.69943,-0.10392,0.10392,-0.15066,0.52785,0.0042914,0.98914,0,0,0.14697
-1.3169,0.23874,0.98852,-3.8812,-3.7109,8.227,0.19029,2.3661,0.021822,0.6993,0.6993,-0.10479,0.10479,-0.15316,0.53184,0.0043644,0.98896,0,0,0.1482
-1.5352,0.57941,2.0946,-0.69059,-3.4156,6.6268,0.17698,2.3836,0.02219,0.69917,0.69917,-0.10567,0.10567,-0.15567,0.53583,0.004438,0.98877,0,0,0.14944
0.67722,0.050115,-0.75663,-2.7465,-2.9012,13.882,0.16356,2.4011,0.022561,0.69903,0.69903,-0.10654,0.10654,-0.15821,0.5398,0.0045123,0.98858,0,0,0.15067
-0.27264,-0.0040554,0.7229,-2.9406,-1.1752,9.0285,0.15005,2.4185,0.022935,0.6989,0.6989,-0.10742,0.10742,-0.16076,0.54376,0.0045871,0.98839,0,0,0.15191
-0.14928,0.85739,1.178,-2.1367,-2.6549,9.9714,0.13644,2.4359,0.023313,0.69877,0.69877,-0.10829,0.10829,-0.16333,0.54771,0.0046625,0.9882,0,0,0.15314
-0.83706,0.17631,1.8905,-1.607,-1.3693,7.3491,0.12273,2.4532,0.023693,0.69863,0.69863,-0.10916,0.10916,-0.16592,0.55165,0.0047386,0.98801,0,0,0.15438
1.4614,0.40514,-0.51456,-0.5564,-3.3969,9.117,0.10892,2.4704,0.024076,0.69849,0.69849,-0.11004,0.11004,-0.16853,0.55557,0.0048153,0.98782,0,0,0.15561
-1.4912,-1.3789,2.8393,-0.21527,-2.4797,8.4488,0.095008,2.4876,0.024463,0.69835,0.69835,-0.11091,0.11091,-0.17116,0.55948,0.0048926,0.98762,0,0,0.15685
-1.8805,0.13875,2.6599,-4.8906,-3.0715,10.016,0.081002,2.5047,0.024852,0.69822,0.69822,-0.11178,0.11178,-0.1738,0.56338,0.0049705,0.98743,0,0,0.15808
-0.26141,-1.3505,1.804,-2.5238,-1.9417,10.156,0.066898,2.5218,0.025245,0.69808,0.69808,-0.11265,0.11265,-0.17647,0.56727,0.005049,0.98723,0,0,0.15932
-0.3246,1.038,0.92774,-1.957,-1.1796,10.902,0.052697,2.5388,0.025641,0.69793,0.69793,-0.11353,0.11353,-0.17915,0.57114,0.0051281,0.98703,0,0,0.16055
0.95395,2.6294,-0.64087,-3.071,-1.6557,11.656,0.038399,2.5557,0.026039,0.69779,0.69779,-0.1144,0.1144,-0.18185,0.57501,0.0052079,0.98683,0,0,0.16179
0.078422,-0.27738,2.9379,-0.61182,-0.33195,10.005,0.024004,2.5726,0.026441,0.69765,0.69765,-0.11527,0.11527,-0.18457,0.57885,0.0052882,0.98662,0,0,0.16302
1.3496,-1.3678,1.5804,-1.1548,-2.5728,10.444,0.0095132,2.5894,0.026846,0.6975,0.6975,-0.11614,0.11614,-0.18731,0.58269,0.0053692,0.98642,0,0,0.16425
-0.2433,0.29189,0.29204,0.17157,-1.0598,6.5575,-0.0050743,2.6062,0.027254,0.69736,0.69736,-0.11702,0.11702,-0.19006,0.58651,0.0054508,0.98621,0,0,0.16549
-1.6369,-1.9247,1.2281,-3.1187,-3.2647,11.389,-0.019758,2.6229,0.027665,0.69721,0.69721,-0.11789,0.11789,-0.19283,0.59032,0.005533,0.986,0,0,0.16672
0.87801,-1.5665,1.7248,-2.6001,-0.66109,10.079,-0.034536,2.6395,0.028079,0.69706,0.69706,-0.11876,0.11876,-0.19562,0.59412,0.0056158,0.9858,0,0,0.16795
0.54463,-1.8983,1.6902,-5.0406,-5.0695,9.7101,-0.04941,2.656,0.028496,0.69691,0.69691,-0.11963,0.11963,-0.19843,0.5979,0.0056992,0.98558,0,0,0.16918
0.56362,-0.042126,0.18186,-2.7123,-2.7254,10.734,-0.064379,2.6725,0.028916,0.69676,0.69676,-0.1205,0.1205,-0.20126,0.60168,0.0057832,0.98537,0,0,0.17041
-0.98975,-0.49424,1.2785,-3.3098,-1.9981,7.976,-0.079443,2.689,0.02934,0.69661,0.69661,-0.12137,0.12137,-0.2041,0.60543,0.0058679,0.98516,0,0,0.17165
