0,0,0,1,0,0,0,0
0.001504,-1.125e-05,0,0.99997,0,0,0.0074999,0.015
0.0030339,-4.4997e-05,0,0.99989,0,0,0.014999,0.03
0.0046111,-0.00010123,0,0.99975,0,0,0.022498,0.045
0.0062504,-0.00017995,0,0.99955,0,0,0.029996,0.06
0.0079616,-0.00028112,0,0.9993,0,0,0.037491,0.075
0.0097501,-0.00040473,0,0.99899,0,0,0.044985,0.09
0.011619,-0.00055074,0,0.99862,0,0,0.052476,0.105
0.013567,-0.00071914,0,0.9982,0,0,0.059964,0.12
0.015595,-0.00090987,0,0.99772,0,0,0.067449,0.135
0.017698,-0.0011229,0,0.99719,0,0,0.07493,0.15
0.019874,-0.0013582,0,0.9966,0,0,0.082406,0.165
0.022117,-0.0016156,0,0.99595,0,0,0.089879,0.18
0.024424,-0.0018952,0,0.99525,0,0,0.097346,0.195
0.026789,-0.0021969,0,0.99449,0,0,0.10481,0.21
0.029208,-0.0025206,0,0.99368,0,0,0.11226,0.225
0.031676,-0.0028662,0,0.99281,0,0,0.11971,0.24
0.034187,-0.0032337,0,0.99188,0,0,0.12715,0.255
0.036738,-0.0036229,0,0.9909,0,0,0.13459,0.27
0.039324,-0.0040338,0,0.98986,0,0,0.14202,0.285
0.041941,-0.0044664,0,0.98877,0,0,0.14944,0.3
0.044586,-0.0049204,0,0.98762,0,0,0.15685,0.315
0.047254,-0.0053958,0,0.98642,0,0,0.16425,0.33
0.049943,-0.0058925,0,0.98516,0,0,0.17165,0.345
0.052648,-0.0064103,0,0.98384,0,0,0.17903,0.36
0.055369,-0.0069492,0,0.98247,0,0,0.1864,0.375
0.058101,-0.0075091,0,0.98105,0,0,0.19377,0.39
0.060842,-0.0080898,0,0.97957,0,0,0.20112,0.405
0.063591,-0.0086911,0,0.97803,0,0,0.20846,0.42
0.066344,-0.009313,0,0.97644,0,0,0.21579,0.435
0.069101,-0.0099553,0,0.97479,0,0,0.22311,0.45
0.07186,-0.010618,0,0.97309,0,0,0.23041,0.465
0.074619,-0.011301,0,0.97134,0,0,0.2377,0.48
0.077376,-0.012003,0,0.96953,0,0,0.24498,0.495
0.08013,-0.012726,0.0046788,0.96766,0,0,0.25225,0.51
0.082881,-0.013468,0.026499,0.96574,0,0,0.2595,0.525
0.085626,-0.014229,0.061552,0.96377,0,0,0.26673,0.54
0.088366,-0.01501,0.10573,0.96174,0,0,0.27395,0.555
0.091099,-0.01581,0.1558,0.95966,0,0,0.28116,0.57
0.093823,-0.016629,0.20928,0.95753,0,0,0.28835,0.585
0.09654,-0.017466,0.26424,0.95534,0,0,0.29552,0.6
0.099247,-0.018323,0.31923,0.95309,0,0,0.30268,0.615
0.10194,-0.019197,0.37318,0.9508,0,0,0.30982,0.63
0.10463,-0.02009,0.4253,0.94845,0,0,0.31694,0.645
0.1073,-0.021001,0.47507,0.94604,0,0,0.32404,0.66
0.10997,-0.021929,0.52212,0.94359,0,0,0.33113,0.675
0.11262,-0.022875,0.56625,0.94108,0,0,0.3382,0.69
0.11526,-0.023839,0.60736,0.93851,0,0,0.34525,0.705
0.11788,-0.024819,0.64543,0.9359,0,0,0.35227,0.72
0.12049,-0.025817,0.68051,0.93323,0,0,0.35928,0.735
0.12309,-0.026831,0.7127,0.93051,0,0,0.36627,0.75
0.12568,-0.027862,0.74212,0.92773,0,0,0.37324,0.765
0.12824,-0.028909,0.76892,0.92491,0,0,0.38019,0.78
0.1308,-0.029972,0.79326,0.92203,0,0,0.38711,0.795
0.13333,-0.03105,0.8153,0.9191,0,0,0.39402,0.81
0.13586,-0.032144,0.83521,0.91612,0,0,0.4009,0.825
0.13836,-0.033254,0.85316,0.91309,0,0,0.40776,0.84
0.14085,-0.034378,0.8693,0.91001,0,0,0.4146,0.855
0.14333,-0.035517,0.8838,0.90687,0,0,0.42141,0.87
0.14578,-0.036671,0.89679,0.90368,0,0,0.4282,0.885
0.14822,-0.037839,0.90842,0.90045,0,0,0.43497,0.9
0.15064,-0.039021,0.91881,0.89716,0,0,0.44171,0.915
0.15305,-0.040217,0.92809,0.89382,0,0,0.44842,0.93
0.15543,-0.041426,0.93635,0.89043,0,0,0.45511,0.945
0.1578,-0.042648,0.94371,0.88699,0,0,0.46178,0.96
0.16015,-0.043883,0.95025,0.88351,0,0,0.46842,0.975
0.16248,-0.045131,0.95607,0.87997,0,0,0.47503,0.99
0.1648,-0.046391,0.96122,0.87638,0,0,0.48162,1.005
0.16709,-0.047663,0.9658,0.87274,0,0,0.48818,1.02
0.16937,-0.048947,0.96985,0.86906,0,0,0.49471,1.035
0.17162,-0.050243,0.97344,0.86532,0,0,0.50121,1.05
0.17386,-0.05155,0.97661,0.86154,0,0,0.50769,1.065
0.17607,-0.052867,0.97941,0.85771,0,0,0.51414,1.08
0.17827,-0.054195,0.98189,0.85383,0,0,0.52055,1.095
0.18045,-0.055534,0.98408,0.8499,0,0,0.52694,1.11
0.1826,-0.056882,0.986,0.84592,0,0,0.5333,1.125
0.18474,-0.058241,0.9877,0.8419,0,0,0.53963,1.14
0.18686,-0.059608,0.9892,0.83783,0,0,0.54593,1.155
0.18895,-0.060985,0.99052,0.83371,0,0,0.5522,1.17
0.19103,-0.06237,0.99168,0.82955,0,0,0.55844,1.185
0.19308,-0.063764,0.9927,0.82534,0,0,0.56464,1.2
0.19511,-0.065166,0.9936,0.82108,0,0,0.57082,1.215
0.19712,-0.066576,0.99439,0.81677,0,0,0.57696,1.23
0.19912,-0.067994,0.99509,0.81242,0,0,0.58307,1.245
0.20108,-0.069418,0.9957,0.80803,0,0,0.58914,1.26
0.20303,-0.07085,0.99623,0.80359,0,0,0.59519,1.275
0.20496,-0.072288,0.9967,0.7991,0,0,0.6012,1.29
0.20686,-0.073732,0.99711,0.79457,0,0,0.60717,1.305
0.20875,-0.075182,0.99747,0.78999,0,0,0.61312,1.32
0.21061,-0.076638,0.99779,0.78537,0,0,0.61902,1.335
0.21245,-0.078099,0.99807,0.78071,0,0,0.6249,1.35
0.21427,-0.079565,0.99831,0.776,0,0,0.63073,1.365
0.21606,-0.081036,0.99852,0.77125,0,0,0.63654,1.38
0.21783,-0.082511,0.99871,0.76645,0,0,0.6423,1.395
0.21959,-0.08399,0.99887,0.76161,0,0,0.64803,1.41
0.22131,-0.085472,0.99901,0.75673,0,0,0.65373,1.425
0.22302,-0.086958,0.99914,0.75181,0,0,0.65938,1.44
0.22471,-0.088446,0.99925,0.74684,0,0,0.665,1.455
0.22637,-0.089937,0.99934,0.74183,0,0,0.67059,1.47
0.22801,-0.091431,0.99943,0.73678,0,0,0.67613,1.485
0.22962,-0.092926,0.9995,0.73169,0,0,0.68164,1.5
0.23122,-0.094423,0.99956,0.72656,0,0,0.68711,1.515
0.23279,-0.095921,0.99962,0.72138,0,0,0.69254,1.53
0.23434,-0.097421,0.99967,0.71617,0,0,0.69793,1.545
0.23587,-0.09892,0.99971,0.71091,0,0,0.70328,1.56
0.23737,-0.10042,0.99975,0.70562,0,0,0.70859,1.575
0.23886,-0.10192,0.99978,0.70028,0,0,0.71386,1.59
0.24032,-0.10342,0.99981,0.69491,0,0,0.7191,1.605
0.24175,-0.10492,0.99983,0.6895,0,0,0.72429,1.62
0.24317,-0.10642,0.99985,0.68405,0,0,0.72944,1.635
0.24456,-0.10791,0.99987,0.67856,0,0,0.73455,1.65
0.24593,-0.10941,0.99989,0.67303,0,0,0.73962,1.665
0.24728,-0.1109,0.9999,0.66746,0,0,0.74464,1.68
0.2486,-0.11239,0.99992,0.66186,0,0,0.74963,1.695
0.24991,-0.11388,0.99993,0.65622,0,0,0.75457,1.71
0.25119,-0.11536,0.99994,0.65054,0,0,0.75947,1.725
0.25245,-0.11684,0.99994,0.64483,0,0,0.76433,1.74
0.25368,-0.11832,0.99995,0.63908,0,0,0.76914,1.755
0.2549,-0.11979,0.99996,0.63329,0,0,0.77391,1.77
0.25609,-0.12126,0.99996,0.62747,0,0,0.77864,1.785
0.25726,-0.12272,0.99997,0.62161,0,0,0.78333,1.8
0.25841,-0.12418,0.99997,0.61572,0,0,0.78797,1.815
0.25953,-0.12563,0.99998,0.60979,0,0,0.79256,1.83
0.26064,-0.12708,0.99998,0.60383,0,0,0.79711,1.845
0.26172,-0.12852,0.99998,0.59783,0,0,0.80162,1.86
0.26278,-0.12995,0.99998,0.59181,0,0,0.80608,1.875
0.26382,-0.13138,0.99999,0.58574,0,0,0.8105,1.89
0.26484,-0.1328,0.99999,0.57965,0,0,0.81487,1.905
0.26584,-0.13421,0.99999,0.57352,0,0,0.81919,1.92
0.26682,-0.13562,0.99999,0.56736,0,0,0.82347,1.935
0.26777,-0.13702,0.99999,0.56117,0,0,0.8277,1.95
0.26871,-0.13841,0.99999,0.55494,0,0,0.83189,1.965
0.26962,-0.13979,0.99999,0.54869,0,0,0.83603,1.98
0.27051,-0.14116,0.99999,0.5424,0,0,0.84012,1.995
0.27138,-0.14252,1,0.53609,0,0,0.84416,2.01
0.27224,-0.14387,1,0.52974,0,0,0.84816,2.025
0.27307,-0.14522,1,0.52337,0,0,0.85211,2.04
0.27388,-0.14655,1,0.51696,0,0,0.85601,2.055
0.27467,-0.14787,1,0.51053,0,0,0.85986,2.07
0.27544,-0.14918,1,0.50406,0,0,0.86367,2.085
0.2762,-0.15048,1,0.49757,0,0,0.86742,2.1
0.27693,-0.15177,1,0.49105,0,0,0.87113,2.115
0.27764,-0.15305,1,0.4845,0,0,0.87479,2.13
0.27834,-0.15432,1,0.47793,0,0,0.8784,2.145
0.27901,-0.15557,1,0.47133,0,0,0.88196,2.16
0.27967,-0.15681,1,0.4647,0,0,0.88547,2.175
0.28031,-0.15804,1,0.45805,0,0,0.88893,2.19
0.28093,-0.15925,1,0.45137,0,0,0.89234,2.205
0.28153,-0.16046,1,0.44466,0,0,0.8957,2.22
