-0.0042431,0.0071333,0.016161,-0.41721,-0.1616,9.9594,0
-0.0073272,0.0038607,0.015302,-0.43648,-0.17562,9.9735,0.0025103
-0.0093609,0.0012405,0.014426,-0.45156,-0.17994,9.9958,0.0049999
-0.01021,-0.00093202,0.013621,-0.46064,-0.16521,10.014,0.0075011
-0.010603,-0.0029489,0.012585,-0.46192,-0.1436,10.015,0.0099999
-0.011954,-0.004819,0.01192,-0.45387,-0.13189,10.016,0.012506
-0.014328,-0.0065245,0.010919,-0.45748,-0.12626,10.015,0.014972
-0.016565,-0.0077094,0.0087389,-0.47246,-0.12052,10.017,0.017474
-0.018619,-0.0085766,0.0062045,-0.48541,-0.12096,10.024,0.019977
-0.020177,-0.0082057,0.004448,-0.48988,-0.13143,10.017,0.022477
-0.021886,-0.006652,0.0032798,-0.49125,-0.13639,10.019,0.024976
-0.022676,-0.0045078,0.0029218,-0.49749,-0.14015,10.021,0.027474
-0.022283,-0.0031858,0.0028624,-0.50688,-0.15072,10.018,0.029978
-0.021575,-0.0029887,0.0022531,-0.51309,-0.1644,10.022,0.032481
-0.020448,-0.0026209,0.0010396,-0.51517,-0.17545,10.027,0.034973
-0.019179,-0.0015654,0.00078328,-0.51617,-0.17513,10.014,0.037474
-0.017138,0.00021348,0.0016772,-0.51709,-0.15899,9.9819,0.039984
-0.015727,0.0018801,0.0021531,-0.51021,-0.1457,9.9604,0.042488
-0.015172,0.0017321,0.0024161,-0.497,-0.16254,9.9801,0.044974
-0.014543,0.00026983,0.0022342,-0.48216,-0.1863,10.023,0.047474
-0.013409,-0.00060307,0.0013064,-0.47927,-0.20014,10.045,0.050004
-0.010926,-0.0011711,0.0012676,-0.49095,-0.20758,10.026,0.052487
-0.0088063,-0.0018234,0.0015245,-0.50504,-0.20982,9.9879,0.054977
-0.0078936,-0.0021309,0.0026553,-0.50969,-0.21231,9.9828,0.057492
-0.0078511,-0.0027913,0.0046502,-0.51186,-0.21211,10.008,0.05999
-0.0081887,-0.0046327,0.0052694,-0.5247,-0.2141,10.022,0.062477
-0.0072383,-0.0066667,0.0055754,-0.5337,-0.2105,10.015,0.065006
-0.0058195,-0.0080003,0.0062691,-0.53001,-0.20524,10.008,0.067477
-0.0052437,-0.0090464,0.0083909,-0.53031,-0.20367,10.01,0.069973
-0.0058937,-0.0098954,0.010813,-0.5397,-0.19409,10.023,0.072502
-0.0069867,-0.010019,0.011135,-0.55126,-0.1738,10.038,0.074979
-0.0076224,-0.0095608,0.010007,-0.56838,-0.15177,10.045,0.077477
-0.0074249,-0.0086859,0.009053,-0.58923,-0.13668,10.048,0.080006
-0.0075222,-0.0075443,0.0079459,-0.59873,-0.12726,10.055,0.082483
-0.0076463,-0.0055876,0.0070486,-0.59396,-0.12476,10.044,0.084988
-0.0077905,-0.0030055,0.0071215,-0.57807,-0.12234,10.037,0.087504
-0.0082397,-0.0010465,0.0072966,-0.56254,-0.1261,10.052,0.089987
-0.008549,0.00089722,0.0048283,-0.5552,-0.13023,10.069,0.092492
-0.0080868,0.0028444,0.00077331,-0.54097,-0.1321,10.066,0.095001
-0.0066986,0.0042844,-0.0033191,-0.53242,-0.13254,10.05,0.097494
-0.0049195,0.0058347,-0.006601,-0.53402,-0.13854,10.021,0.099995
-0.0022671,0.0075338,-0.0086489,-0.53455,-0.15213,10.004,0.1025
0.0012499,0.0095615,-0.010675,-0.53276,-0.156,10.016,0.10501
0.0040511,0.011633,-0.013208,-0.52895,-0.15447,10.037,0.1075
0.0048903,0.01352,-0.014594,-0.5326,-0.15249,10.034,0.11
0.0042676,0.014642,-0.014834,-0.54554,-0.14486,10.016,0.11251
0.0035071,0.015253,-0.015688,-0.56513,-0.14206,10.003,0.11501
0.0034599,0.015535,-0.016696,-0.57823,-0.14801,10.001,0.1175
0.0044841,0.015781,-0.016706,-0.58339,-0.15263,10.019,0.12001
0.0057463,0.015855,-0.016643,-0.5914,-0.15725,10.043,0.12251
0.007337,0.015659,-0.015856,-0.60429,-0.17854,10.043,0.12501
0.0087744,0.015348,-0.014408,-0.60183,-0.21147,10.013,0.1275
0.010173,0.015222,-0.012495,-0.57602,-0.2342,9.9866,0.13
0.012875,0.015328,-0.010306,-0.54944,-0.23943,9.9972,0.13251
0.016173,0.015417,-0.0080702,-0.52604,-0.23465,10.019,0.13501
0.019539,0.015238,-0.0052404,-0.51018,-0.23111,10.025,0.13751
0.022023,0.015826,-0.00050556,-0.49378,-0.22956,10.012,0.14
0.024079,0.016442,0.0031074,-0.48201,-0.22498,9.9973,0.14253
0.026975,0.016392,0.0046638,-0.48472,-0.21784,10.002,0.14501
0.030306,0.015768,0.0053255,-0.49281,-0.219,10.025,0.1475
0.032863,0.015755,0.0060973,-0.49271,-0.23262,10.046,0.15002
0.035036,0.0169,0.0083402,-0.48448,-0.25235,10.039,0.15252
0.036475,0.018547,0.010252,-0.47654,-0.27051,10.013,0.155
0.037557,0.018926,0.010651,-0.47219,-0.26873,9.9941,0.15753
0.037239,0.017306,0.011016,-0.46817,-0.23272,9.9856,0.16001
0.035062,0.016053,0.011261,-0.46171,-0.1906,9.981,0.16248
0.032683,0.015615,0.010764,-0.46,-0.17229,9.971,0.16504
0.03114,0.015808,0.010306,-0.46644,-0.17394,9.9627,0.16748
0.029957,0.015621,0.010322,-0.47958,-0.19051,9.9707,0.16998
0.028098,0.013798,0.011518,-0.49702,-0.20408,9.9863,0.17254
0.025287,0.011489,0.012876,-0.51096,-0.19401,10.001,0.17498
0.022682,0.010389,0.012677,-0.51604,-0.1728,10.014,0.17748
0.019855,0.010119,0.011495,-0.51912,-0.16409,10.008,0.18002
0.016467,0.010047,0.0093126,-0.53109,-0.17794,9.9924,0.18248
0.01411,0.0098306,0.00825,-0.5384,-0.19669,9.9818,0.18498
0.012112,0.0084469,0.0095406,-0.5324,-0.20519,9.9758,0.18749
0.0093725,0.0065349,0.011281,-0.52291,-0.2017,9.9863,0.18998
0.005675,0.0056331,0.010741,-0.5172,-0.19899,10,0.19248
0.0025594,0.0048849,0.0085164,-0.51606,-0.20402,10.002,0.19498
0.00066659,0.0034609,0.0074339,-0.518,-0.20459,9.9881,0.19749
-0.00099835,0.0026885,0.0078323,-0.52337,-0.19696,9.9838,0.19998
-0.0035595,0.0024594,0.0078689,-0.54402,-0.19111,10.002,0.20248
-0.0071177,0.0024028,0.007143,-0.56007,-0.19306,10.017,0.20498
-0.010694,0.0025792,0.0071799,-0.56976,-0.20026,10.015,0.20748
-0.013978,0.0034631,0.0086826,-0.5856,-0.19923,9.9975,0.20998
-0.017442,0.0048039,0.010295,-0.61061,-0.18504,9.9871,0.21248
-0.020666,0.0065737,0.011662,-0.62575,-0.17902,9.9802,0.21498
-0.023914,0.0088327,0.012824,-0.62118,-0.18212,9.9713,0.21748
-0.027316,0.011425,0.013894,-0.60215,-0.17966,9.9744,0.21998
-0.030687,0.014652,0.014004,-0.58543,-0.17104,9.9893,0.22248
-0.031732,0.017842,0.014918,-0.57634,-0.16925,9.9901,0.22499
-0.030677,0.019941,0.017315,-0.55756,-0.16975,9.9845,0.22749
-0.029664,0.021651,0.019445,-0.53573,-0.15728,9.9879,0.22998
-0.029668,0.024278,0.020126,-0.51881,-0.14078,9.9807,0.23249
-0.029537,0.026675,0.0187,-0.51143,-0.13607,9.9648,0.235
-0.028381,0.029043,0.016421,-0.50017,-0.13984,9.9545,0.23749
-0.026783,0.030958,0.014426,-0.5025,-0.14675,9.9334,0.24
-0.025188,0.032725,0.012857,-0.52395,-0.16624,9.9091,0.24251
-0.022627,0.034448,0.011465,-0.5255,-0.18874,9.9002,0.24501
-0.019913,0.034611,0.0092137,-0.51051,-0.19624,9.9174,0.2475
-0.01837,0.032765,0.0061147,-0.50438,-0.18879,9.9373,0.25002
-0.017267,0.030288,0.0036989,-0.49702,-0.18299,9.931,0.2525
-0.014902,0.027521,0.0014267,-0.48815,-0.17177,9.8949,0.255
-0.013096,0.024476,-0.0010684,-0.48551,-0.15154,9.8615,0.25753
-0.012611,0.020888,-0.0028932,-0.4987,-0.14256,9.8571,0.26001
-0.012511,0.016789,-0.0022952,-0.53043,-0.15417,9.883,0.26251
-0.012138,0.012751,-0.0008521,-0.55675,-0.17545,9.9085,0.26503
-0.011325,0.01003,-0.00064532,-0.55813,-0.18324,9.9214,0.26751
-0.0117,0.0074379,-0.00096768,-0.55176,-0.1644,9.9215,0.27001
-0.013433,0.0037434,-0.0013521,-0.56053,-0.14687,9.9085,0.27252
-0.014849,-0.0002426,-0.00048932,-0.57085,-0.15443,9.8995,0.27501
-0.015841,-0.002935,0.0011595,-0.56644,-0.1672,9.9136,0.27751
-0.016369,-0.0035019,0.0024404,-0.544,-0.15721,9.9392,0.28003
-0.017976,-0.0026275,0.0030647,-0.52282,-0.1336,9.9474,0.28251
-0.019702,-0.0022741,0.0039205,-0.51493,-0.1168,9.9603,0.28501
-0.020069,-0.0032841,0.0044159,-0.52279,-0.11073,9.9888,0.28751
-0.020058,-0.0035335,0.0044997,-0.54516,-0.11001,9.9974,0.29001
-0.019634,-0.0022226,0.0052741,-0.56697,-0.10755,9.9934,0.29251
-0.01839,-0.0020778,0.0058962,-0.57425,-0.099431,10.007,0.29501
-0.01656,-0.0026602,0.0048908,-0.56562,-0.092959,10.007,0.29751
-0.015364,-0.0016424,0.0030408,-0.55212,-0.10808,9.9901,0.30001
-0.014796,0.00061061,0.0010725,-0.55185,-0.13218,9.9824,0.30251
-0.013019,0.0021536,-0.00032981,-0.55316,-0.14283,9.9967,0.30501
-0.0098989,0.0026232,-0.0016261,-0.54748,-0.14295,10.012,0.30752
-0.0073013,0.0032927,-0.0036979,-0.53465,-0.14195,10.022,0.31001
-0.0060783,0.0044881,-0.00476,-0.52487,-0.14458,10.03,0.31248
-0.0049894,0.0056937,-0.0043234,-0.52576,-0.14745,10.05,0.31498
-0.0037946,0.0065662,-0.0033636,-0.52481,-0.14401,10.073,0.31752
-0.0030135,0.0070633,-0.0030503,-0.51635,-0.12757,10.066,0.31999
-0.0015792,0.0071954,-0.0030229,-0.50918,-0.11751,10.023,0.32248
0.0013886,0.0075452,-0.0030503,-0.50589,-0.1425,9.9864,0.32498
0.0046234,0.0077909,-0.0038227,-0.50095,-0.17906,10.004,0.3275
0.0071204,0.0080034,-0.0046603,-0.50108,-0.2075,10.038,0.32998
0.0088461,0.0084577,-0.0045601,-0.51037,-0.22824,10.056,0.33249
0.010707,0.0089805,-0.0051675,-0.51746,-0.23271,10.06,0.33499
0.011962,0.0092004,-0.0070242,-0.51358,-0.2286,10.038,0.33749
0.012037,0.0086531,-0.0086815,-0.5026,-0.22452,10.02,0.33998
0.012485,0.0070481,-0.0099387,-0.49072,-0.2165,10.025,0.3425
0.013186,0.0048043,-0.011173,-0.4771,-0.20407,10.039,0.34498
0.013074,0.001383,-0.011541,-0.4624,-0.19668,10.046,0.34748
0.012862,-0.0016739,-0.012089,-0.46171,-0.20468,10.044,0.35
0.013633,-0.0030029,-0.013178,-0.48287,-0.2236,10.059,0.35249
0.014795,-0.0045087,-0.01445,-0.51064,-0.237,10.073,0.35498
0.015887,-0.0066142,-0.016219,-0.5278,-0.23712,10.075,0.35752
0.016042,-0.0082963,-0.018159,-0.53531,-0.22534,10.06,0.35998
0.01549,-0.0092936,-0.019507,-0.53792,-0.20755,10.051,0.36249
0.014413,-0.010119,-0.018973,-0.54419,-0.17822,10.071,0.36501
0.011833,-0.010648,-0.018123,-0.55051,-0.13918,10.1,0.36748
0.008454,-0.0099718,-0.017472,-0.55603,-0.12032,10.098,0.36998
0.0044975,-0.0084724,-0.01685,-0.56333,-0.13838,10.06,0.37251
0.00070324,-0.006399,-0.016306,-0.57039,-0.16535,10.046,0.37499
-0.0017667,-0.0046996,-0.015097,-0.57672,-0.17871,10.059,0.37749
-0.0029558,-0.0033265,-0.012816,-0.57896,-0.18173,10.063,0.38001
-0.0046882,-0.0013536,-0.010784,-0.57541,-0.18728,10.038,0.3825
-0.0078981,0.0012392,-0.0089734,-0.56701,-0.20024,10.006,0.385
-0.010991,0.0030395,-0.0069208,-0.56224,-0.21428,9.9974,0.3875
-0.013921,0.0035633,-0.0045662,-0.56862,-0.21931,10.007,0.39
-0.016192,0.0037621,-0.0029629,-0.58123,-0.2283,10.019,0.39251
-0.016802,0.0045258,-0.0030037,-0.58202,-0.24287,10.034,0.39501
-0.016438,0.0049742,-0.0029322,-0.56481,-0.26155,10.06,0.39751
-0.01586,0.0049927,-0.0021311,-0.5378,-0.28052,10.079,0.40001
-0.015762,0.005378,-0.00047814,-0.51509,-0.29539,10.076,0.40251
-0.014807,0.0056282,0.0013357,-0.49875,-0.30442,10.05,0.40501
-0.012378,0.006799,0.0029834,-0.48338,-0.30813,10.033,0.40751
-0.0095701,0.0090956,0.0035599,-0.46707,-0.30243,10.04,0.41003
-0.0063756,0.010576,0.0024486,-0.45391,-0.29305,10.04,0.41252
-0.0026296,0.01062,-0.00018638,-0.44049,-0.28922,10.033,0.41501
0.0015941,0.01158,-0.00091166,-0.428,-0.2843,10.032,0.41751
0.0055099,0.013884,0.00027164,-0.43614,-0.28484,10.022,0.42003
0.0078669,0.016589,4.3863e-05,-0.46283,-0.28795,10.005,0.42251
0.0093491,0.018062,-0.0014395,-0.4827,-0.28981,10.009,0.42501
0.0098508,0.017052,-0.0027181,-0.488,-0.2879,10.025,0.42751
0.010117,0.014786,-0.0023107,-0.49554,-0.27659,10.024,0.43002
0.010814,0.012619,-0.00098317,-0.51441,-0.25655,10.024,0.43251
0.011511,0.010861,-0.0017384,-0.55019,-0.235,10.035,0.43502
0.012101,0.0090969,-0.0033193,-0.58919,-0.22152,10.028,0.43751
0.012501,0.0062138,-0.0039511,-0.61321,-0.21939,10.02,0.44001
0.011619,0.0026591,-0.0028416,-0.61212,-0.21917,10.016,0.44253
0.0095507,0.00070845,-0.00059881,-0.59456,-0.21623,10.002,0.44501
0.0071527,0.00075517,0.00026347,-0.56691,-0.21043,9.9914,0.44751
0.0049262,0.0016728,-0.00074589,-0.53898,-0.20956,9.981,0.45004
0.003777,0.0026401,-0.001826,-0.50985,-0.22795,9.9771,0.45248
0.0038337,0.0032742,-0.0029298,-0.48795,-0.25458,9.9752,0.45501
0.0049116,0.0036078,-0.0038578,-0.48076,-0.26433,9.9637,0.45754
0.0071059,0.0044234,-0.0045844,-0.471,-0.26265,9.9617,0.45998
0.0092277,0.005905,-0.0049364,-0.46393,-0.26513,9.9794,0.46249
0.010445,0.0077977,-0.0041297,-0.48114,-0.2718,10.001,0.46504
0.010591,0.0096945,-0.0013685,-0.51444,-0.28248,10.008,0.46749
0.010493,0.010368,0.0018902,-0.54671,-0.30011,9.9964,0.46998
0.011316,0.0097449,0.0045137,-0.55874,-0.30477,9.9867,0.47254
0.012125,0.0086203,0.0061742,-0.54431,-0.29263,9.9797,0.47499
0.011367,0.0078947,0.0087194,-0.53064,-0.27578,9.9625,0.47748
0.0088551,0.0072329,0.012475,-0.531,-0.26381,9.9548,0.47999
0.0063874,0.0079666,0.016678,-0.53111,-0.25652,9.9815,0.48249
0.0050551,0.0096693,0.020235,-0.52245,-0.24001,10.024,0.48499
0.0033913,0.010403,0.021998,-0.51405,-0.21838,10.045,0.48749
0.00064019,0.010367,0.022801,-0.52369,-0.20953,10.043,0.48999
-0.0020861,0.010446,0.023153,-0.55124,-0.19928,10.033,0.49249
-0.004811,0.011217,0.022524,-0.56937,-0.18731,10.03,0.49499
-0.0078793,0.012575,0.020893,-0.55993,-0.19431,10.018,0.49749
-0.0097311,0.013255,0.019459,-0.53637,-0.21436,10.002,0.49999
-0.010889,0.013436,0.018678,-0.51999,-0.21695,10.001,0.5025
-0.012876,0.014302,0.017742,-0.51482,-0.19167,10.004,0.50499
-0.01575,0.016015,0.015,-0.52748,-0.16415,9.9922,0.50748
-0.018016,0.017077,0.01073,-0.53482,-0.15294,9.975,0.50998
-0.019479,0.016856,0.0073723,-0.51721,-0.15702,9.9662,0.5125
-0.020442,0.015754,0.0043348,-0.49723,-0.17686,9.9667,0.51498
-0.021495,0.014882,0.0016428,-0.48479,-0.20145,9.958,0.51749
-0.022099,0.013714,-0.00062446,-0.48324,-0.2168,9.9361,0.51999
-0.022805,0.012392,-0.0026456,-0.4897,-0.21772,9.9199,0.52249
-0.02282,0.010683,-0.0052111,-0.4979,-0.2158,9.9235,0.52499
-0.02336,0.0083011,-0.0068806,-0.49197,-0.21661,9.943,0.5275
-0.02504,0.0041208,-0.0075879,-0.47136,-0.21544,9.9538,0.53
-0.026406,-0.0010804,-0.0085022,-0.45203,-0.20908,9.9554,0.5325
-0.027179,-0.00502,-0.008404,-0.44427,-0.20852,9.957,0.53501
-0.028488,-0.0073454,-0.0071318,-0.44753,-0.21393,9.9595,0.53751
-0.02994,-0.0097434,-0.0058768,-0.46144,-0.21715,9.9663,0.54001
-0.030592,-0.012541,-0.0048699,-0.48254,-0.21401,9.9744,0.54253
-0.029686,-0.016219,-0.0027657,-0.50658,-0.20708,9.9845,0.54501
-0.027801,-0.02036,0.00044685,-0.52866,-0.20254,10.001,0.54752
-0.025813,-0.02296,0.0039359,-0.53623,-0.21586,10.014,0.55005
-0.023739,-0.023848,0.0075295,-0.53356,-0.23571,10.02,0.55251
-0.021533,-0.023634,0.010281,-0.53524,-0.2317,10.028,0.55501
-0.019467,-0.022346,0.011672,-0.54927,-0.2039,10.042,0.55755
-0.018117,-0.019695,0.012635,-0.56573,-0.17729,10.045,0.56001
-0.016706,-0.017734,0.013636,-0.57744,-0.16624,10.057,0.56251
-0.01551,-0.016838,0.014425,-0.58463,-0.16981,10.095,0.56504
-0.015105,-0.016442,0.014613,-0.6033,-0.16644,10.13,0.56752
-0.013345,-0.014982,0.013889,-0.63149,-0.14625,10.139,0.57001
-0.010153,-0.011501,0.012882,-0.6398,-0.13056,10.116,0.57253
-0.0066898,-0.0084467,0.012429,-0.62997,-0.13706,10.11,0.57502
-0.0042783,-0.0061896,0.01242,-0.6265,-0.14426,10.137,0.57752
-0.0031126,-0.0028945,0.01303,-0.61968,-0.14513,10.149,0.58002
-0.0031126,0.0011965,0.012751,-0.59988,-0.14638,10.133,0.58257
-0.0028282,0.0057837,0.011656,-0.59089,-0.14964,10.115,0.58502
-0.002419,0.010146,0.010525,-0.59616,-0.14594,10.102,0.58753
-0.0021407,0.013698,0.011566,-0.5911,-0.14001,10.094,0.59003
-0.0024058,0.017558,0.012473,-0.57118,-0.1405,10.084,0.59254
-0.002988,0.021139,0.011204,-0.54809,-0.14432,10.069,0.59506
-0.0021971,0.023773,0.0097486,-0.52623,-0.1456,10.075,0.59755
-0.00054043,0.024927,0.0095505,-0.50468,-0.15181,10.085,0.60002
0.00032957,0.025299,0.009711,-0.48914,-0.16732,10.07,0.60251
0.001682,0.025979,0.0094956,-0.48749,-0.18936,10.032,0.60506
0.004298,0.026814,0.007746,-0.49325,-0.21134,9.9876,0.60751
0.0068805,0.026573,0.0058937,-0.49465,-0.21823,9.9687,0.61001
0.0083453,0.024837,0.004206,-0.48856,-0.20765,9.9917,0.61251
0.0086992,0.02165,0.0024834,-0.48863,-0.19058,10.011,0.61501
0.0087775,0.017909,0.00049114,-0.49769,-0.18601,10.01,0.61752
0.0099857,0.014969,-0.00054491,-0.5048,-0.19728,9.9933,0.62002
0.012017,0.012334,0.0006683,-0.51172,-0.20115,9.9725,0.62252
0.011879,0.0094146,0.0028771,-0.52222,-0.20461,9.9602,0.62503
0.0094514,0.0062952,0.0043919,-0.52558,-0.21592,9.9703,0.62753
0.0076419,0.0044555,0.0051898,-0.51871,-0.22266,9.9818,0.63004
0.0080095,0.0037499,0.0055275,-0.50833,-0.2112,9.9813,0.63255
0.0084429,0.0026121,0.0064414,-0.50043,-0.19351,9.951,0.63505
0.0073686,0.0012146,0.0073344,-0.49874,-0.18082,9.9291,0.63751
0.0049484,0.00037398,0.0087517,-0.50208,-0.17169,9.9338,0.64004
0.0026481,0.0007572,0.010667,-0.50442,-0.17288,9.9429,0.64256
0.00056243,0.0024393,0.011509,-0.50567,-0.18169,9.956,0.64503
-0.0021658,0.0048779,0.011493,-0.50732,-0.19107,9.9783,0.64754
-0.0048209,0.0066961,0.011187,-0.50842,-0.19605,9.9812,0.65006
-0.0069526,0.0080183,0.010368,-0.51752,-0.1973,9.9724,0.65254
-0.0091307,0.0075074,0.010384,-0.53218,-0.19141,9.9648,0.65503
-0.011351,0.0062383,0.010988,-0.54004,-0.19073,9.968,0.65755
-0.01306,0.0053041,0.011061,-0.5355,-0.18882,9.9636,0.66005
-0.014061,0.0054481,0.011318,-0.52206,-0.17852,9.9551,0.66256
-0.015917,0.0062657,0.012312,-0.50455,-0.17232,9.959,0.66506
-0.018862,0.0060321,0.011823,-0.49829,-0.17817,9.9641,0.66755
-0.021254,0.0056737,0.008962,-0.49911,-0.18696,9.9645,0.67005
-0.02306,0.0052061,0.0054836,-0.4915,-0.18323,9.9708,0.67256
-0.024369,0.0040269,0.0029907,-0.48748,-0.17064,9.9746,0.67506
-0.025262,0.0030699,0.00066754,-0.49227,-0.15306,9.9722,0.67754
-0.024747,0.0028461,-0.0012651,-0.49155,-0.14702,9.9761,0.68007
-0.022672,0.0037525,-0.0021116,-0.48711,-0.15828,9.989,0.68257
-0.02086,0.0046022,-0.0024235,-0.48979,-0.16427,10,0.68507
-0.020374,0.0038086,-0.0034945,-0.49698,-0.15601,10.004,0.68759
-0.020589,0.0013924,-0.0054774,-0.50468,-0.14408,10.001,0.69008
-0.019991,-0.0013275,-0.0069029,-0.50816,-0.14649,10.012,0.69257
-0.018057,-0.0024941,-0.0061097,-0.50667,-0.14216,10.038,0.69506
-0.015393,-0.0019805,-0.0049245,-0.49662,-0.11744,10.06,0.69757
-0.011606,-0.0018223,-0.0053728,-0.48727,-0.089455,10.051,0.70007
-0.0084498,-0.0033114,-0.0067117,-0.48899,-0.081185,10.025,0.70258
-0.0077609,-0.0049058,-0.0073506,-0.49289,-0.090486,10.008,0.70509
