0.0011841,0.0014901,0.00016623,1,0.00062538,-0.00022036,-0.0004266,0.65436
0.00093391,-0.0024506,0.00022142,1,-0.0011122,-0.00016235,8.0214e-05,0.67529
0.0016551,-0.0006925,-0.00040956,1,0.00023408,-0.00017303,-0.00014708,0.69477
0.0023554,-0.0015123,-0.00045967,1,-0.00039797,-0.00042769,-0.00060472,0.71074
0.0014994,-0.0022303,-6.691e-05,1,-0.00084227,-0.00038349,-0.00026586,0.72778
0.0014316,-0.0015523,-0.00050951,1,-3.0223e-05,-0.00048055,-0.00019001,0.7423
0.0029636,-0.0028152,-0.0011921,1,-0.0011411,-0.0011311,-0.00073729,0.76076
0.0017876,-0.004235,-0.00029837,1,-0.0019958,-0.00041329,-0.00019132,0.77827
0.0023962,-0.00081554,-0.0013046,1,-8.0681e-05,-0.00021645,-0.00029572,0.79121
0.0026987,-0.00023839,-0.0019471,1,-0.00064979,-2.6542e-06,-0.00060744,0.80825
0.0029847,-0.00056189,-0.0016702,1,-0.0015017,0.00038283,-0.00017084,0.82236
0.0027032,0.00073339,-0.0020688,1,-0.00045139,0.0012687,-0.00022986,0.83848
0.0033963,0.0023669,-0.0020912,1,0.00024675,0.0019718,-0.00042458,0.85453
0.0048509,-0.0047162,-0.0021314,0.99999,-0.0028107,0.0018177,0.00020754,0.87187
0.0060296,-3.7996e-05,-0.0028324,1,0.00042083,0.0019905,0.00037794,0.88993
0.0068681,0.00055576,-0.0032397,1,0.00078534,0.0016469,6.9129e-05,0.90442
0.0054302,-0.0073637,-0.0022701,0.99999,-0.0029279,0.00163,0.00078078,0.92156
0.0067015,-0.0019002,-0.0035314,1,0.0004318,0.00080273,0.00091084,0.93721
0.0064763,0.0013114,-0.0039531,1,0.001082,0.00026583,0.00052531,0.95075
0.0060418,-0.0031038,-0.0031585,1,-0.0016853,-0.00028462,0.00040205,0.96657
0.0057094,0.00099253,-0.0035129,1,0.00070686,-0.0003965,7.91e-05,0.98148
0.0052653,0.0026058,-0.0036886,1,0.0010827,-0.00064799,-0.00075248,0.99695
0.0039911,0.00099805,-0.0028468,1,4.8584e-05,-0.00070239,-0.00057668,1.011
0.0033297,0.0021741,-0.0031732,1,0.0010536,-0.00085031,-0.0008489,1.0254
0.0033509,0.0036837,-0.0031747,1,0.0015672,-0.00098795,-0.0012435,1.0437
0.0038334,-0.00046741,-0.0029535,1,-0.00021769,-0.0011152,-0.0011826,1.0598
0.0031622,0.00012608,-0.0028977,1,0.0010939,-0.00042018,-0.0012097,1.0732
0.0038942,-2.615e-05,-0.0032368,1,0.0011476,-0.00055399,-0.0015446,1.0893
0.0031932,-0.0045036,-0.0023689,1,-0.0013177,-0.00038699,-0.0011782,1.1045
0.003049,-0.00093852,-0.0025905,1,0.00092846,-0.00045571,-0.0010431,1.1193
0.0034883,-0.00073709,-0.0028221,1,0.00081601,-0.00094263,-0.0015745,1.1404
